text_x,rating_numerator,rating_denominator,name,year,month,day,stage,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,text_y,rating
This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10.0,Gòrdón,2015,11,22,,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,labrador retriever,0.195835,473,232,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,1.2
There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10.0,10.0,,2015,11,22,,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,american staffordshire terrier,0.267695,471,222,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,1.0
This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10.0,Marvin,2015,11,22,,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,shih-tzu,0.985649,250,57,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,1.1
This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10.0,Jomathan,2015,11,23,,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,chihuahua,0.708163,1470,801,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,1.0
This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10.0,10.0,Maks,2015,11,23,,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,groenendael,0.0544548,395,138,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,1.0
This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10.0,Timofy,2015,11,23,,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,french bulldog,0.965403,325,118,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,0.9
Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5.0,10.0,Zeek,2015,11,23,,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,miniature schnauzer,0.904549,734,326,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,0.5
This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,10.0,10.0,,2015,11,23,,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,komondor,0.999956,1063,502,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,1.0
Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10.0,10.0,Hanz,2015,11,23,,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,pug,0.146311,1098,555,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,1.0
Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11.0,10.0,Winifred,2015,11,23,,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,beagle,0.31911,543,224,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,1.1
This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10.0,10.0,Kevon,2015,11,23,,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,chesapeake bay retriever,0.285508,716,382,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,1.0
This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,7.0,10.0,,2015,11,23,,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,redbone,0.461172,583,279,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,0.7
This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10.0,10.0,Banditt,2015,11,23,,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,malinois,0.640185,443,141,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,1.0
Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11.0,10.0,Bobb,2015,11,23,,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,golden retriever,0.903529,461,171,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,1.1
This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11.0,10.0,Amélie,2015,11,23,,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,miniature schnauzer,0.0355366,539,308,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,1.1
Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11.0,10.0,Lambeau,2015,11,23,,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,brittany spaniel,0.828425,323,103,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,1.1
Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10.0,10.0,Jaycob,2015,11,24,,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,chesapeake bay retriever,0.165878,720,245,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,1.0
This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12.0,10.0,Chaz,2015,11,24,,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,golden retriever,0.608537,808,357,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,1.2
This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9.0,10.0,Ruby,2015,11,24,,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,chihuahua,0.00563972,564,173,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,0.9
This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3.0,10.0,Bernie,2015,11,24,,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,pug,0.917326,695,338,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,0.3
Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,5.0,10.0,,2015,11,24,,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,english springer,0.0897633,450,240,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,0.5
Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11.0,10.0,Terrance,2015,11,24,,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,pembroke,0.82294,21285,6576,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,1.1
This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12.0,10.0,Tucker,2015,11,24,,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,chihuahua,0.127178,590,260,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,1.2
"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10.0,10.0,,2015,11,24,,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,chihuahua,0.803528,674,323,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",1.0
This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,9.0,10.0,Samsom,2015,11,24,,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug,0.910452,1024,494,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,0.9
Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11.0,10.0,Ralf,2015,11,25,,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,cardigan,0.131544,503,214,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,1.1
Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,13.0,10.0,,2015,11,25,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden retriever,0.919584,586,119,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,1.3
This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12.0,10.0,Kirk,2015,11,25,,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,siberian husky,0.424202,1032,431,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,1.2
This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10.0,10.0,Tessa,2015,11,25,,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,pembroke,0.212343,658,266,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,1.0
Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,8.0,10.0,Dug,2015,11,25,,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,chihuahua,0.97399,2767,1310,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,0.8
Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11.0,10.0,Saydee,2015,11,25,,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,labrador retriever,0.367818,376,127,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,1.1
This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10.0,10.0,Oliviér,2015,11,25,,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,brabancon griffon,0.483268,506,187,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,1.0
This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6.0,10.0,Billl,2015,11,25,,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,airedale,0.168762,1364,753,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,0.6
Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10.0,10.0,Ronduh,2015,11,25,,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker spaniel,0.359843,375,79,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,1.0
This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10.0,10.0,Linda,2015,11,25,,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,west highland white terrier,0.946828,445,146,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,1.0
This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10.0,10.0,Skye,2015,11,25,,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,eskimo dog,0.595665,519,156,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,1.0
"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10.0,10.0,,2015,11,25,,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,maltese dog,0.659619,962,376,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",1.0
This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12.0,10.0,Penny,2015,11,25,,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,golden retriever,0.0554081,3601,1866,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,1.2
This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,8.0,10.0,Shawwn,2015,11,26,,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,dalmatian,0.141257,681,299,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,0.8
This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10.0,10.0,Kloey,2015,11,26,,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,pomeranian,0.998275,396,114,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,1.0
Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10.0,10.0,Chester,2015,11,26,,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,pembroke,0.8584940000000001,830,415,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,1.0
This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,11.0,10.0,Andru,2015,11,26,,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,vizsla,0.743216,520,172,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,1.1
This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10.0,10.0,Julio,2015,11,26,,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature pinscher,0.734744,307,62,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,1.0
This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,10.0,10.0,Raphael,2015,11,26,,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle,0.375313,340,96,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,1.0
😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,10.0,10.0,,2015,11,27,,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,borzoi,0.0266596,769,115,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,1.0
Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10.0,10.0,Winston,2015,11,27,,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute,0.6018859999999999,1603,817,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,1.0
"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",10.0,10.0,,2015,11,27,,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,german short-haired pointer,0.273492,713,262,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",1.0
This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,9.0,10.0,Wally,2015,11,27,,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy poodle,0.383346,1051,348,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,0.9
This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11.0,10.0,Sandra,2015,11,27,,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,chihuahua,0.368876,723,297,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,1.1
This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,9.0,10.0,,2015,11,27,,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,shetland sheepdog,0.380278,434,139,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,0.9
Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12.0,10.0,Daisy,2015,11,27,,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,english springer,0.974936,757,277,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,1.2
Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8.0,10.0,Larry,2015,11,27,,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet,0.178027,575,220,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,0.8
This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,10.0,10.0,Nigel,2015,11,28,,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug,0.8022229999999999,442,162,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,1.0
